Registration_number,Gender_id,Domicile_id,Program_id,Session_id,Year_id,Status_id,Merit_rank,Academic_Standing_University,Academic_Standing_Department,Academic_Standing_Batch,PreAdmission_Score,Max_PreAdmission_score,Average_CourseCode_HUM_Gpa,Average_CourseCode_CSC_Gpa,Average_CourseCode_MTH_Gpa,Average_CourseCode_PHY_Gpa,Average_CourseCode_EEE_Gpa,Average_CourseCode_BIO_Gpa,Average_CourseCode_CSE_Gpa,Average_CourseCode_MGT_Gpa,Average_CourseCode_ENV_Gpa,Average_CourseCode_CSD_Gpa,Matric_inter_Improvement_index,Average_CGPA,Matric_Degree_id,Matric_Board_id,Matric_Marks,Max_Matric_Marks,Matric_Percentage,Matric_Rank,Matric_Board_Performance_Avg_Standpoint,Matric_Degree_Performance_Avg_Standpoint,Matric_Domicile_Performance_Avg_Standpoint,Matric_Performance_Avg_Standpoint,Matric_Student_Performance_Score,Inter_Board_id,Inter_Degree_id,Inter_Subject_id,Inter_Marks,Max_Inter_Marks,Inter_Percentage,Inter_Rank,Inter_Board_Performance_Avg_Standpoint,Inter_Degree_Performance_Avg_Standpoint,Inter_Domicile_Performance_Avg_Standpoint,Inter_Subject_Performance_Avg_Standpoint,inter_performance_Avg_Standpoint,Inter_Student_Performance_score,GPA_Semester_1,GPA_Semester_2,GPA_Semester_3,GPA_Semester_4,GPA_Semester_5,GPA_Semester_6,GPA_Semester_7,GPA_Semester_8,GPA_Semester_9,GPA_Semester_10,GPA_Semester_11,GPA_Semester_12
ciit/sp18-bse-2894/isb,1,7,2,8,5,2,2346,51,54,52,NULL,NULL,2.55285714285714,2.74785714285714,2.5275,NULL,2.4,2.745,2.9125,2.24,NULL,NULL,-0.03,2.68,1,11,877,1100,0.797272727,2647,-13.23,-10.15,-10.78,1.37,3001,11,4,8,851,1100,0.773636,1555,3.32,3.75,6.16,6,11.72,1720,2.56,2.12,2.47,2.24,2.95,3.19,2.91,3.02,NULL,NULL,NULL,NULL
ciit/sp18-bse-2898/isb,1,2,2,8,4,2,2625,58,61,60,NULL,NULL,2.93428571428571,2.91142857142857,2.87,NULL,2.925,2.86,2.96833333333333,2.69,NULL,NULL,-0.11,2.93,1,28,816,1050,0.777142857,2831,-14.65,-14.25,-9.8,-0.68,3092,28,3,NULL,380,550,0.690909,2683,-2.21,-39.75,-2.18,NULL,3.33,3663,3.16,2.81,2.84,2.69,2.82,3.08,3.15,2.88,NULL,NULL,NULL,NULL
ciit/sp18-bse-2902/isb,1,7,2,8,5,2,2371,82,84,89,NULL,NULL,3.40142857142857,3.28,3.305,NULL,3.13,3.33,3.13,2.77,NULL,NULL,-0.12,3.23,1,28,855,1050,0.814285714,2375,-7.04,-6.69,-7.32,3.1,2738,28,4,8,785,1100,0.713636,2452,0.1,-2.33,0.07,-0.09,5.64,2450,3.49,3.46,3.41,2.77,3.5,3.02,2.94,3.25,NULL,NULL,NULL,NULL
ciit/sp18-bse-2911/isb,1,7,2,8,5,2,2296,20,19,22,NULL,NULL,1.67,1.83,1.99,NULL,1.99,NULL,NULL,NULL,1.75,NULL,-0.19,1.79,1,22,848,1100,0.770909091,2910,-14.81,-15.52,-16.15,-1.32,3188,22,4,8,691,1100,0.628182,3062,-11.83,-11,-8.59,-8.77,-3.03,3634,1.63,1.99,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/sp18-bse-2918/isb,1,8,2,8,4,2,2630,8,8,6,NULL,NULL,0,0.38,0,NULL,0.38,NULL,NULL,NULL,NULL,NULL,-0.04,0.38,1,25,689,850,0.810588235,2439,10.8,-7.44,1.62,2.73,1901,25,4,8,427,550,0.776364,1507,-2.58,4.03,7.97,6.28,12,1837,0,0.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/sp18-bse-2969/isb,1,7,2,8,4,2,2364,64,66,67,NULL,NULL,2.93857142857143,3.02428571428571,2.9775,NULL,2.69,2.725,3.05166666666667,2.49,NULL,NULL,0.13,2.98,1,28,719,1050,0.684761905,3382,-33.55,-33.05,-33.68,-10.09,3629,28,4,8,402,520,0.773077,1559,6.14,3.69,6.1,5.94,11.66,1627,2.89,3.26,2.63,2.49,3.27,3.2,3.24,2.82,NULL,NULL,NULL,NULL
ciit/sp18-bse-304/isb,1,7,2,8,4,2,2031,30,30,31,NULL,NULL,2.27166666666667,2.32714285714286,1.67,NULL,2.095,2.35,1.94454545454546,1.88,2.35,NULL,0.08,2.1,1,22,800,1100,0.727272727,3244,-23.9,-24.4,-25.03,-5.76,3483,22,4,8,409,520,0.786538,1362,4.45,5.06,7.47,7.31,13.03,1549,1.87,2.46,2.35,1.88,2.84,2.51,2.32,0.67,2.02,NULL,NULL,NULL
ciit/sp18-bse-3060/isb,1,7,2,8,5,2,986,64,66,67,NULL,NULL,2.78285714285714,3.02785714285714,2.915,NULL,2.77,2.615,3.02333333333333,2.6,NULL,NULL,-0.06,2.94,1,11,916,1100,0.832727273,2084,-4.65,-2.94,-3.57,4.98,2489,11,6,4,861,1100,0.782727,1400,4.25,9.87,7.08,11.76,12.64,1426,2.94,2.99,2.84,2.6,3.13,3.34,3.26,2.39,NULL,NULL,NULL,NULL
ciit/sp18-bse-3092/isb,1,5,2,8,5,2,2254,82,84,89,NULL,NULL,3.10714285714286,3.28076923076923,3.14,NULL,2.71,3.205,3.28846153846154,2.93,NULL,NULL,0.48,3.2,1,28,533,1050,0.507619048,3473,-69.81,-69.11,-68.61,-28.13,3734,28,6,4,828,1100,0.752727,1855,4.07,6.82,8.07,8.71,9.6,1595,2.49,3.57,3.19,2.93,3.57,3.15,3.46,3.22,NULL,NULL,NULL,NULL
ciit/sp18-bse-3102/isb,1,7,2,8,5,2,1983,67,69,72,NULL,NULL,3.04428571428571,2.95142857142857,3.0125,NULL,3.045,3.09,2.9375,3.27,NULL,NULL,-0.25,2.99,1,24,963,1100,0.875454545,1315,2.67,5.76,5.13,9.33,1503,24,4,8,722,1100,0.656364,2928,-8.39,-8.14,-5.73,-5.91,-0.17,3508,2.82,3.21,3.11,3.27,2.5,3.17,2.74,3.07,3,NULL,NULL,NULL
ciit/sp18-bse-3148/isb,2,7,2,8,5,2,2412,68,71,74,NULL,NULL,3.04,3.10571428571429,3.0175,NULL,2.725,2.98,3.12083333333333,2.59,NULL,NULL,0.03,3.05,1,28,769,1050,0.732380952,3213,-23.81,-23.36,-23.99,-5.24,3469,28,6,4,828,1100,0.752727,1855,4.07,6.82,4.04,8.71,9.6,1730,2.86,3.24,2.84,2.59,3.38,3.05,3.29,3.12,NULL,NULL,NULL,NULL
ciit/sp18-bse-3158/isb,1,7,2,8,4,2,1902,80,83,87,NULL,NULL,1.6,1.06666666666667,1.6,NULL,3.2,NULL,NULL,NULL,NULL,NULL,-0.25,3.2,1,28,875,1050,0.833333333,2074,-3.15,-2.81,-3.45,5.04,2442,28,4,8,327,520,0.628846,3061,-8.51,-10.93,-8.52,-8.71,-2.96,3598,3.2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/sp18-bse-3176/isb,1,6,2,8,5,2,2336,80,83,87,NULL,NULL,2.97,3.16733333333333,3.2,NULL,2.935,3.11,3.26166666666667,3.2,NULL,NULL,-0.13,3.13,1,3,904,1100,0.821818182,2269,3.97,-5.16,-5.81,3.87,2416,3,4,8,791,1100,0.719091,2381,-1.24,-1.78,0.29,0.46,6.19,2451,2.67,3.06,3.11,3.2,3.15,3.38,3.39,3.11,NULL,NULL,NULL,NULL
ciit/sp18-bse-3195/isb,1,NULL,2,8,NULL,2,3675,80,83,87,NULL,NULL,3.02428571428571,3.23533333333333,3.26,NULL,2.705,3.275,3.34416666666667,3.02,NULL,NULL,NULL,3.17,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2345,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,3033,2.39,3.24,3.19,3.02,3.4,3.38,3.42,3.36,NULL,NULL,NULL,NULL
ciit/sp18-bse-3197/isb,1,7,2,8,5,2,2471,33,33,33,NULL,NULL,2.18571428571429,2.435,2.605,NULL,1.91,1.515,2.5825,2.71,NULL,NULL,-0.21,2.28,1,28,766,1050,0.72952381,3234,-24.39,-23.94,-24.57,-5.53,3480,28,6,4,633,1100,0.575455,3167,-13.94,-11.22,-13.93,-9.33,-8.37,3693,2.08,3.02,0.96,1.74,2.71,2.86,2.8,2.07,0,NULL,NULL,NULL
ciit/sp18-bse-3203/isb,1,6,2,8,4,2,2397,25,24,26,NULL,NULL,1.80333333333333,2.32615384615385,1.6125,NULL,1.535,1.61,1.95181818181818,2.08,1.01,NULL,-0.22,1.9,1,28,890,1050,0.847619048,1840,-0.22,0.09,1.99,6.5,1887,28,4,8,345,520,0.663462,2898,-5,-7.42,-5.54,-5.19,0.55,3441,1.31,2.32,1.01,1.61,3.14,2.12,2.27,0.75,2.55,NULL,NULL,NULL
ciit/sp18-bse-3220/isb,1,7,2,8,5,2,2343,0,0,0,NULL,NULL,0,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,-0.21,NULL,1,20,908,1100,0.825454545,2218,-15.53,-4.42,-5.05,4.24,2795,20,4,8,720,1100,0.654545,2940,-8.97,-8.32,-5.92,-6.1,-0.35,3518,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/sp18-bse-325/isb,1,7,2,8,5,2,2267,80,83,87,NULL,NULL,3.00428571428571,3.155,2.9375,NULL,2.42,2.955,3.21416666666667,2.46,NULL,NULL,-0.18,3.05,1,28,857,1050,0.816190476,2335,-6.65,-6.3,-6.93,3.3,2703,28,6,4,740,1100,0.672727,2827,-4.06,-1.32,-4.07,0.57,1.49,3285,2.38,3.55,2.65,2.46,3.45,3.22,3.46,3.26,NULL,NULL,NULL,NULL
ciit/sp18-bse-3250/isb,2,5,2,8,5,2,379,84,86,91,NULL,NULL,3.48428571428571,3.23428571428571,3.3425,NULL,3.24,3.295,3.185,2.9,NULL,NULL,-0.10,3.28,1,28,962,1050,0.916190476,525,13.81,14.05,19.3,13.48,517,28,4,8,909,1100,0.826364,821,11.55,9.09,15.55,11.36,17.07,782,3.58,3.61,3.17,2.9,3.28,3.34,2.91,3.42,NULL,NULL,NULL,NULL
ciit/sp18-bse-3283/isb,1,1,2,8,5,2,2480,68,71,74,NULL,NULL,3.03571428571429,3.09785714285714,3.025,NULL,2.705,3.015,3.0975,2.65,NULL,NULL,-0.17,3.03,1,28,808,1050,0.76952381,2927,-16.21,-15.8,-15.17,-1.46,3196,28,4,8,699,1100,0.635455,3029,-7.84,-10.26,-8.79,-8.03,-2.29,3580,2.76,3.26,2.85,2.65,3.43,3.15,3,3.18,NULL,NULL,NULL,NULL
ciit/sp18-bse-3366/isb,2,7,2,8,5,2,2338,76,79,84,NULL,NULL,2.82,3.11214285714286,2.8475,NULL,2.91,3.17,3.28916666666667,2.95,NULL,NULL,-0.14,3.04,1,28,875,1050,0.833333333,2074,-3.15,-2.81,-3.45,5.04,2441,11,4,8,787,1100,0.715455,2425,-2.6,-2.15,0.26,0.09,5.82,2521,2.12,2.87,2.92,2.95,3.45,3.33,3.29,3.42,NULL,NULL,NULL,NULL
ciit/sp18-bse-3367/isb,2,7,2,8,5,2,802,93,94,96,NULL,NULL,3.53,3.448,3.405,NULL,3.29,3.665,3.53,3.4,NULL,NULL,-0.04,3.49,1,28,940,1050,0.895238095,885,9.52,9.78,9.15,11.35,1015,22,4,8,947,1100,0.860909,416,12.09,12.6,15.01,14.86,20.57,584,3.18,3.58,3.47,3.4,3.46,3.54,3.41,3.86,NULL,NULL,NULL,NULL
ciit/sp18-bse-3380/isb,1,7,2,8,5,2,2127,12,12,11,NULL,NULL,1.734,1.312,1.91,NULL,2.32,0.21,0.21,NULL,NULL,NULL,-0.16,1.48,1,31,812,1100,0.738181818,3180,-50,-22.18,-22.81,-4.65,3586,28,6,4,683,1100,0.620909,3086,-9.32,-6.6,-9.33,-4.7,-3.76,3577,2.32,1.91,0.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/sp18-bse-3391/isb,1,5,2,8,5,2,2413,17,17,20,NULL,NULL,2,2,2,NULL,2,NULL,NULL,NULL,NULL,NULL,-0.18,2,1,28,781,1050,0.743809524,3156,-21.47,-21.03,-17.79,-4.08,3376,28,4,8,673,1100,0.611818,3112,-10.24,-12.66,-6.24,-10.44,-4.69,3625,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/sp18-bse-34/isb,2,5,2,8,5,2,2427,55,57,55,NULL,NULL,2.74285714285714,2.865,2.7225,NULL,2.45,2.39,2.90083333333333,2.03,NULL,NULL,-0.04,2.73,1,28,797,1050,0.759047619,3038,-18.35,-17.93,-14.52,-2.52,3261,28,4,8,802,1100,0.729091,2217,1.67,-0.77,5.67,1.48,7.2,2131,2.87,2.77,1.64,2.03,3.22,3.24,2.9,3.14,NULL,NULL,NULL,NULL
ciit/sp18-bse-342/isb,1,5,2,8,5,2,1932,12,12,11,NULL,NULL,1.5,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,-0.02,1.5,1,28,783,1050,0.745714286,3146,-21.08,-20.65,-17.38,-3.88,3368,28,6,4,807,1100,0.733636,2161,2.13,4.88,6.13,6.77,7.67,1859,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/sp18-bse-3445/isb,1,7,2,8,5,2,2247,71,73,76,NULL,NULL,3.03571428571429,3.14142857142857,3.0075,NULL,2.745,3.03,3.18083333333333,2.58,NULL,NULL,-0.07,3.09,1,28,818,1050,0.779047619,2814,-14.26,-13.86,-14.49,-0.49,3136,28,4,8,796,1100,0.723636,2307,1.11,-1.32,1.09,0.92,6.65,2332,2.91,3.21,3.11,2.58,3.33,3.28,3.36,2.95,NULL,NULL,NULL,NULL
ciit/sp18-bse-3458/isb,1,2,2,8,4,2,2028,73,76,80,NULL,NULL,2.98571428571429,3.07428571428571,2.85,NULL,2.84,3.285,3.30333333333333,3.05,NULL,NULL,-0.09,3.11,1,28,851,1050,0.81047619,2444,-7.82,-7.47,2.22,2.71,2576,5,4,8,815,1100,0.740909,2055,-1.8,0.43,3.51,2.68,8.4,2237,2.63,2.79,3.08,3.05,2.93,3.38,3.51,3.49,NULL,NULL,NULL,NULL
ciit/sp18-bse-3467/isb,1,5,2,8,5,2,2184,99,99,99,NULL,NULL,3.91285714285714,3.78785714285714,3.785,NULL,3.765,3.915,3.80583333333333,3.85,NULL,NULL,-0.06,3.81,2,27,630,900,0.7,3327,-21.89,-22.18,-27.22,-8.54,3490,27,1,4,725,1100,0.659091,2916,25.69,27.06,-1.44,-0.82,0.11,837,3.68,3.94,3.83,3.85,3.67,3.82,3.73,4,NULL,NULL,NULL,NULL
ciit/sp18-bse-3516/isb,1,7,2,8,5,2,2265,69,71,75,NULL,NULL,2.97142857142857,3.13785714285714,3.1125,NULL,2.715,2.86,3.07166666666667,3.12,NULL,NULL,0.10,3.05,1,22,777,1100,0.706363636,3315,-28.25,-28.66,-29.29,-7.89,3561,22,4,8,853,1100,0.775455,1526,3.31,3.93,6.34,6.19,11.9,1704,2.51,3.62,2.9,2.92,3.4,3.12,3.08,2.82,NULL,NULL,NULL,NULL
ciit/sp18-bse-3528/isb,1,8,2,8,4,2,2533,39,40,37,NULL,NULL,2.42571428571429,2.67214285714286,1.82,NULL,2.505,2.545,2.7275,2.46,NULL,NULL,-0.26,2.61,1,25,655,850,0.770588235,2914,-12.02,-15.58,-7.72,-1.35,3057,25,4,8,313,550,0.569091,3174,-69.25,-16.99,-13.7,-14.78,-9.02,3740,2.55,2.27,2.84,2.46,2.66,2.83,3.04,2.25,0,NULL,NULL,NULL
ciit/sp18-bse-3550/isb,1,7,2,8,4,2,2200,20,20,23,NULL,NULL,2.09,1.75083333333333,2.18666666666667,NULL,1.44,1.07,1.74333333333333,1.62,1.07,NULL,-0.19,1.99,1,28,880,1050,0.838095238,1994,-2.17,-1.85,-2.48,5.53,2369,28,4,8,751,1100,0.682727,2754,-3.04,-5.47,-3.06,-3.23,2.5,3314,1.81,2.88,1.07,1.62,3.13,2.47,0.95,0,NULL,NULL,NULL,NULL
ciit/sp18-bse-3555/isb,1,5,2,8,4,2,2635,59,62,62,NULL,NULL,2.63285714285714,2.83714285714286,2.8175,NULL,2.8,2.49,3.005,2.77,NULL,NULL,-0.24,2.85,1,28,758,1050,0.721904762,3264,-25.95,-25.49,-22.51,-6.31,3493,28,4,8,287,520,0.551923,3187,-16.33,-18.73,-12.33,-16.52,-10.76,3718,2.83,2.38,1.95,2.77,2.92,3.29,3.19,3.03,3.3,NULL,NULL,NULL
ciit/sp18-bse-3556/isb,1,6,2,8,2,2,1677,57,59,58,NULL,NULL,2.41571428571429,2.84928571428571,2.9275,NULL,3,1.945,2.87833333333333,2.92,NULL,NULL,-0.20,2.63,1,28,906,1050,0.862857143,1567,2.9,3.19,6.59,8.05,1586,28,4,8,758,1100,0.689091,2708,-2.39,-4.82,-2.86,-2.59,3.15,3262,3.08,2.43,2.12,2.92,3.15,3.28,2.93,1.77,2,NULL,NULL,NULL
ciit/sp18-bse-3559/isb,1,7,2,8,5,2,1819,30,30,31,NULL,NULL,2.045,2.10928571428571,2.06333333333333,NULL,1.71,1.84,2.37363636363636,1.84,2.01,NULL,0.14,2.19,1,8,746,1050,0.71047619,3301,-44.59,-27.82,-28.45,-7.47,3625,20,4,8,889,1100,0.808182,1080,6.6,7.25,9.66,9.51,15.22,1253,1.58,2.43,2.01,1.84,0,2.56,2.77,2.1,2.24,NULL,NULL,NULL
ciit/sp18-bse-3564/isb,1,6,2,8,5,2,1891,18,18,20,NULL,NULL,2.035,1.83928571428571,1.98,NULL,1.84,0,1.50888888888889,1.23,NULL,NULL,-0.12,1.79,1,21,905,1100,0.822727273,2257,-22.9,-4.97,-5.53,3.96,2962,28,6,4,793,1100,0.720909,2350,0.84,3.58,0.48,5.47,6.37,2210,2.45,2.7,1.14,1.23,0,2.5,2,0.77,1.54,NULL,NULL,NULL
ciit/sp18-bse-3639/isb,1,7,2,8,5,2,2320,97,98,98,NULL,NULL,3.69,3.58857142857143,3.4175,NULL,3.255,3.84,3.72833333333333,3.58,NULL,NULL,0.05,3.6,1,28,710,1050,0.676190476,3390,-35.31,-34.8,-35.43,-10.96,3649,28,4,8,780,1100,0.709091,2504,-0.36,-2.79,-0.39,-0.56,5.18,2510,2.93,3.61,3.68,3.58,3.55,3.73,3.73,4,NULL,NULL,NULL,NULL
ciit/sp18-bse-3689/isb,1,7,2,8,5,2,2030,70,72,76,NULL,NULL,2.91714285714286,3.05142857142857,3.0225,NULL,2.925,2.745,3.15666666666667,2.79,NULL,NULL,-0.13,3.01,1,28,804,1050,0.765714286,2967,-16.99,-16.58,-17.21,-1.85,3250,28,6,4,731,1100,0.664545,2886,-4.89,-2.16,-4.9,-0.26,0.66,3364,3.06,2.87,2.42,2.79,3.14,3.37,3.38,3.07,NULL,NULL,NULL,NULL
ciit/sp18-bse-3707/isb,1,1,2,8,4,2,2433,20,20,23,NULL,NULL,2.43,2.06428571428571,1.84,NULL,1.39,2.01,1.7725,0.73,2.01,NULL,-0.22,1.96,1,4,833,1100,0.757272727,3048,-34.38,-18.29,-17.72,-2.71,3439,4,4,8,650,1100,0.590909,3149,-20.13,-14.78,-13.68,-12.56,-6.8,3711,1.79,2.64,2.01,0.73,2.98,2.74,2.24,0.99,1.55,NULL,NULL,NULL
ciit/sp18-bse-371/isb,1,7,2,8,5,2,2369,27,27,28,NULL,NULL,2.28833333333333,2.21571428571429,2.3475,NULL,2.23,1.87,1.87454545454545,2.35,NULL,NULL,0.08,2.13,1,22,736,1100,0.669090909,3407,-36.01,-36.24,-36.87,-11.69,3658,22,4,8,798,1100,0.725455,2279,-1.83,-1.14,1.27,1.11,6.84,2401,2.36,2.72,1.87,2.35,2.54,2.58,2.1,0.67,1.96,NULL,NULL,NULL
ciit/sp18-bse-375/isb,1,7,2,8,5,2,2511,58,60,59,NULL,NULL,2.59714285714286,2.915,2.765,NULL,2.425,2.395,2.9125,2.125,NULL,NULL,-0.04,2.88,1,22,845,1100,0.768181818,2949,-15.38,-16.07,-16.71,-1.59,3215,22,4,8,811,1100,0.737273,2113,-0.62,0.06,2.47,2.31,8.03,2254,2.75,2.87,2.64,2.1,3.34,3,3.41,2.15,3.7,NULL,NULL,NULL
ciit/sp18-bse-380/isb,1,7,2,8,5,2,2297,53,55,53,NULL,NULL,2.48857142857143,2.73071428571429,2.6375,NULL,2.13,2.32,3.02916666666667,2.18,NULL,NULL,-0.31,2.7,1,22,915,1100,0.831818182,2100,-2.13,-3.12,-3.75,4.89,2433,28,4,8,633,1100,0.575455,3167,-13.94,-16.34,-13.93,-14.13,-8.37,3704,2.08,2.93,1.88,2.18,3.18,3.23,3.06,2.76,3,NULL,NULL,NULL
ciit/sp18-bse-381/isb,2,5,2,8,4,2,2663,58,61,60,NULL,NULL,2.36428571428571,2.76857142857143,2.73,NULL,2.325,2.085,2.6275,2.15,2.11,NULL,-0.14,2.48,1,28,795,1050,0.757142857,3053,-18.74,-18.32,-14.93,-2.72,3283,28,4,8,337,520,0.648077,2973,-6.56,-8.98,-2.56,-6.75,-1.01,3458,1.81,3.06,2.11,2.15,2.84,2.98,2.95,2.33,2.06,NULL,NULL,NULL
ciit/sp18-bse-395/isb,1,7,2,8,4,2,1796,24,23,26,NULL,NULL,1.52125,2.37538461538462,1.89666666666667,NULL,1.58,1.69,2.28461538461538,2.71,0.86,NULL,-0.09,1.98,1,8,796,1100,0.723636364,3259,-40.67,-25.14,-25.77,-6.13,3578,8,4,8,342,520,0.657692,2923,-6.25,-8.01,-5.6,-5.78,-0.03,3469,1.87,1.99,0.86,2.17,3.23,2.65,2.71,1.21,1.17,NULL,NULL,NULL
ciit/sp18-bse-405/isb,1,7,2,8,4,2,2668,80,83,87,NULL,NULL,3.11571428571429,3.27642857142857,3.37,NULL,3.215,2.85,3.14666666666667,3.12,NULL,NULL,-0.14,2.98,1,28,785,1050,0.747619048,3138,-20.69,-20.26,-20.89,-3.69,3390,28,6,4,327,510,0.641176,3004,-7.26,-4.53,-7.27,-2.64,-1.71,3479,3.31,3.45,3.11,3.12,3.38,3.34,3.19,2.59,1.3,NULL,NULL,NULL
ciit/sp18-bse-415/isb,2,6,2,8,5,2,2283,81,84,88,NULL,NULL,3.03857142857143,3.198,3.2475,NULL,2.84,3.215,3.385,3.15,NULL,NULL,-0.22,3.18,1,28,928,1050,0.883809524,1125,7.18,7.46,12.93,10.18,1079,28,4,8,760,1100,0.690909,2683,-2.21,-4.64,-2.67,-2.4,3.33,3245,2.53,3.06,2.77,3.15,3.4,3.38,3.48,3.66,NULL,NULL,NULL,NULL
ciit/sp18-bse-418/isb,1,7,2,8,4,2,2360,53,55,53,NULL,NULL,2.44857142857143,2.84928571428571,2.47,NULL,2.37,2.915,3.05833333333333,2.43,NULL,NULL,-0.07,2.75,1,28,818,1050,0.779047619,2814,-14.26,-13.86,-14.49,-0.49,3137,28,6,4,370,510,0.72549,2276,1.3,4.05,1.28,5.94,6.84,2143,2.31,1.88,2.9,2.43,3.26,3.26,3.07,2.93,NULL,NULL,NULL,NULL
ciit/sp18-bse-448/isb,1,7,2,8,4,2,2384,0,0,0,NULL,NULL,0,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0.05,NULL,1,10,765,1100,0.695454545,3355,-63.65,-30.88,-31.51,-9,3682,10,4,8,379,520,0.728846,2231,-0.13,-0.79,1.62,1.45,7.18,2319,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/sp18-bse-468/isb,1,5,2,8,5,2,1205,0,0,0,NULL,NULL,0,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,-0.11,NULL,1,28,898,1050,0.855238095,1718,1.34,1.64,6.18,7.27,1697,28,4,8,834,1100,0.758182,1768,4.62,2.18,8.62,4.43,10.15,1700,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/sp18-bse-478/isb,2,7,2,8,4,2,2386,97,98,98,NULL,NULL,3.56,3.64857142857143,3.5475,NULL,3.42,3.81,3.71916666666667,3.7,NULL,NULL,-0.05,3.64,1,22,905,1100,0.822727273,2257,-4.02,-4.97,-5.6,3.96,2581,22,6,4,400,510,0.784314,1387,4.22,10.03,7.24,11.92,12.8,1409,3.14,3.57,3.74,3.7,3.78,3.68,3.61,3.88,NULL,NULL,NULL,NULL
ciit/sp18-bse-49/isb,1,8,2,8,5,2,3323,33,34,33,NULL,NULL,2.1575,2.318,2.765,NULL,2.61,2.37,2.16909090909091,2.53,NULL,NULL,-1.00,2.45,2,27,686,900,0.762222222,2995,-6.34,-6.62,-9.67,-2.2,2884,27,1,4,0,1100,0,-1,NULL,NULL,NULL,NULL,NULL,2959,2.49,2.69,2.21,2.53,2.73,3.35,0,1.08,2.53,NULL,NULL,NULL
ciit/sp18-bse-498/isb,1,7,2,8,5,2,2163,12,13,12,NULL,NULL,1.785,1.39,0.74,NULL,1.48,1.49,0,0,1.49,NULL,-0.09,1.88,1,8,848,1050,0.807619048,2486,-15.71,-8.05,-8.68,2.42,2967,8,4,8,808,1100,0.734545,2149,1.73,-0.21,2.19,2.03,7.76,2208,1.48,2.68,1.49,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/sp18-bse-519/isb,1,7,2,8,5,2,2376,44,46,42,NULL,NULL,2.48857142857143,2.77071428571429,2.2725,NULL,1.65,2.165,2.71333333333333,1.79,NULL,NULL,-0.17,2.44,1,28,867,1050,0.825714286,2199,-4.71,-4.37,-5,4.27,2562,28,4,8,753,1100,0.684545,2746,-2.86,-5.28,-2.87,-3.05,2.69,3296,1.51,2.85,1.39,1.79,3.14,2.94,2.98,2.94,2.44,NULL,NULL,NULL
ciit/sp18-bse-563/isb,1,7,2,8,5,2,1664,48,50,48,NULL,NULL,2.48857142857143,2.66071428571429,2.6675,NULL,2.445,2.34,2.46333333333333,1.95,NULL,NULL,-0.06,2.55,1,20,897,1100,0.815454545,2349,-18.8,-6.45,-7.08,3.22,2957,20,4,8,842,1100,0.765455,1654,2.27,2.92,5.33,5.17,10.89,1840,2.94,2.69,2.48,1.95,3.09,2.84,2.25,1.84,2.87,NULL,NULL,NULL
ciit/sp18-bse-568/isb,1,7,2,8,5,2,990,29,29,30,NULL,NULL,2.34571428571429,2.13733333333333,2.235,NULL,2.035,0.68,2.2875,1.67,NULL,NULL,0.03,2.14,1,24,830,1100,0.754545455,3076,-37.11,-18.85,-19.48,-2.98,3478,24,6,4,854,1100,0.776364,1507,4.15,9.22,6.43,11.12,12,1484,2.4,2.52,0.68,2.58,2.04,2.71,2.43,2.26,1.67,NULL,NULL,NULL
ciit/sp18-bse-599/isb,1,7,2,8,5,2,2091,25,25,27,NULL,NULL,2.38,2.38,2.38,NULL,2.38,NULL,NULL,NULL,NULL,NULL,-0.11,2.38,1,28,906,1050,0.862857143,1567,2.9,3.19,2.56,8.05,1683,28,4,8,847,1100,0.77,1604,5.82,3.38,5.79,5.63,11.35,1670,2.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
